name,cate_1,cate_2,cate_3,area,address,lon,lat,rate,distance,tag,cate_4,link
춘천닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,4.5,480.0,닭요리,육류/고기,https://place.map.kakao.com/22000205
이두부야순두부찌개,한식,두부요리전문,한식 음식점업,대치동,서울특별시 강남구 선릉로 420,37.5024863633718,127.050253504605,0.0,876.0,두부,한식,https://place.map.kakao.com/2023422305
돈까스짱,양식,돈가스전문점,서양식 음식점업,대치동,서울특별시 강남구 삼성로 212,37.4996105819766,127.065897098053,0.0,1146.0,"돈까스,우동",일식/돈까스,https://place.map.kakao.com/1656954153
리김밥,분식,라면김밥분식,분식 및 김밥 전문점,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,5.0,480.0,분식,분식,https://place.map.kakao.com/21444589
황태마을,한식,황태전문,한식 음식점업,대치동,서울특별시 강남구 테헤란로78길 14-6,37.50531726740449,127.054945389174,5.0,359.0,"해물,생선",해물/생선,https://place.map.kakao.com/309139266
브라운치킨삼성점,닭/오리요리,후라이드/양념치킨,치킨 전문점,대치동,서울특별시 강남구 삼성로86길 28,37.5061043259542,127.05985554422,3.0,252.0,치킨,치킨,https://place.map.kakao.com/18552199
삼군김치찌개,한식,부대찌개/섞어찌개,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 40-3,37.50378924656,127.05316633355,2.3,590.0,"찌개,전골",국/탕,https://place.map.kakao.com/1349821736
라이프,한식,기타고기요리,한식 음식점업,삼성동,서울특별시 강남구 영동대로96길 26,37.5109373298659,127.064817124889,3.3,722.0,"육류,고기",육류/고기,https://place.map.kakao.com/501291366
중독,분식,떡볶이전문,분식 및 김밥 전문점,삼성동,서울특별시 강남구 테헤란로 423,37.5061664333982,127.052966652655,3.8,454.0,떡볶이,분식,https://place.map.kakao.com/1416632903
가츠몽,양식,돈가스전문점,양식 음식점업,삼성동,서울특별시 강남구 봉은사로103길 6,37.5150038564702,127.061757425653,2.3,891.0,"돈까스,우동",일식/돈까스,https://place.map.kakao.com/24531540
본가스시,일식/수산물,음식점-초밥전문,일식 음식점업,삼성동,서울특별시 강남구 테헤란로 517,37.5086083814458,127.05974496335,2.0,205.0,"초밥,롤",일식/돈까스,https://place.map.kakao.com/21398237
숯칼,닭/오리요리,닭갈비전문,한식 전문점업,삼성동,서울특별시 강남구 삼성로91길 38,37.5065369168095,127.053097699424,4.7,430.0,닭요리,육류/고기,https://place.map.kakao.com/854208763
남로명가,한식,갈비/삼겹살,한식 음식점업,삼성동,서울특별시 강남구 영동대로106길 33,37.514155353139294,127.063838096781,5.0,901.0,갈비,육류/고기,https://place.map.kakao.com/27349134
뽕사부,중식,중국음식/중국집,중식 음식점업,삼성동,서울특별시 강남구 삼성로104길 16,37.51098500265049,127.056084236939,3.4,400.0,중화요리,중식,https://place.map.kakao.com/1347424892
909버거앤파스타,양식,스파게티전문점,서양식 음식점업,대치동,서울특별시 강남구 역삼로 420,37.5009665968304,127.052873995445,4.6,859.0,햄버거,패스트푸드,https://place.map.kakao.com/1989362902
다정한떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,삼성동,서울특별시 강남구 테헤란로 517,37.5086083814458,127.05974496335,0.0,205.0,떡볶이,분식,https://place.map.kakao.com/1794752954
까,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 역삼로 560,37.504798429458496,127.064475224171,0.0,672.0,한식,한식,https://place.map.kakao.com/1875469388
운좋은횟집,일식/수산물,횟집,한식 음식점업,삼성동,서울특별시 강남구 삼성로91길 28,37.506768682657,127.053909136476,0.0,354.0,회,해물/생선,https://place.map.kakao.com/1368604427
이태리부대찌개삼성점,한식,부대찌개/섞어찌개,한식 음식점업,삼성동,서울특별시 강남구 삼성로104길 16,37.51098500265049,127.056084236939,3.6,400.0,"찌개,전골",국/탕,https://place.map.kakao.com/90620451
시골집,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로64길 41,37.5009985451009,127.063663094971,5.0,904.0,한식,한식,https://place.map.kakao.com/422438856
쭝일아찌5단계빨강떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,삼성동,서울특별시 강남구 봉은사로67길 30,37.5136957039447,127.048041440985,2.7,1090.0,떡볶이,분식,https://place.map.kakao.com/1429596308
대치정육식당,한식,갈비/삼겹살,한식 음식점업,대치동,서울특별시 강남구 역삼로 450,37.5022201469231,127.056386859801,3.8,615.0,"육류,고기",육류/고기,https://place.map.kakao.com/1668197755
홍대개미파르나스몰점,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 테헤란로 521,37.50918435794689,127.060789660534,1.9,317.0,퓨전일식,일식/돈까스,https://place.map.kakao.com/1804767415
하드워커,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 삼성로100길 23-30,37.5110909747398,127.056942559168,4.0,390.0,피자,패스트푸드,https://place.map.kakao.com/64667802
히라메키,일식/수산물,음식점-일식,일식 음식점업,삼성동,서울특별시 강남구 테헤란로81길 32,37.5090338847985,127.056606489007,4.2,185.0,퓨전일식,일식/돈까스,https://place.map.kakao.com/10957050
엄마손,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 테헤란로107길 11,37.5104254799265,127.065038423419,0.0,712.0,분식,분식,https://place.map.kakao.com/1769801625
호봉토스트,패스트푸드,토스트전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,4.0,480.0,토스트,패스트푸드,https://place.map.kakao.com/21656650
아부리,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 31,37.5042034482249,127.052007459091,5.0,636.0,일식,일식/돈까스,https://place.map.kakao.com/321818888
오목집,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 선릉로62길 19,37.4976514568119,127.054092028406,4.5,1158.0,"족발,보쌈",육류/고기,https://place.map.kakao.com/1200327999
바오미엔,중식,중국음식/중국집,중식 음식점업,대치동,서울특별시 강남구 선릉로72길 26,37.5005012676103,127.053275711708,1.0,888.0,중식,중식,https://place.map.kakao.com/992778846
허머스키친,양식,정통양식/경양식,서양식 음식점업,삼성동,서울특별시 강남구 테헤란로 521,37.5091935474624,127.060812167373,3.7,319.0,아시아음식,아시아음식,https://place.map.kakao.com/2022806150
얌샘김밥,분식,라면김밥분식,분식 및 김밥 전문점,삼성동,서울특별시 강남구 봉은사로 629,37.5151671240436,127.064164815065,3.1,1009.0,분식,분식,https://place.map.kakao.com/743700217
135튀김집,분식,라면김밥분식,분식 및 김밥 전문점,대치동,서울특별시 강남구 도곡로 510,37.4990133147849,127.06216110792,3.3,1035.0,분식,분식,https://place.map.kakao.com/814391602
키와미,일식/수산물,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 삼성로 238,37.4986287111494,127.061385569605,4.5,1053.0,일본식라면,일식/돈까스,https://place.map.kakao.com/216500815
바비분식,분식,라면김밥분식,분식 및 김밥 전문점,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,5.0,480.0,분식,분식,https://place.map.kakao.com/1593302748
흑산도홍어,패스트푸드,패스트푸드,그외 기타 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,0.0,480.0,"해물,생선",해물/생선,https://place.map.kakao.com/892959796
삼다족발,한식,족발/보쌈전문,한식 음식점업,삼성동,서울특별시 강남구 봉은사로 616,37.5143248706367,127.062489879016,3.7,852.0,"족발,보쌈",육류/고기,https://place.map.kakao.com/25413161
미드나잇인서울,패스트푸드,패스트푸드,그외 기타 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,0.0,480.0,패스트푸드,패스트푸드,https://place.map.kakao.com/2040072726
일미식당,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로72길 64,37.50078881221,127.063349041731,0.0,908.0,한식,한식,https://place.map.kakao.com/16040564
복라이,중식,중국음식/중국집,중식 음식점업,삼성동,서울특별시 강남구 테헤란로63길 8,37.5058495050428,127.050527593,3.3,669.0,중화요리,중식,https://place.map.kakao.com/445040870
풍년참숯불갈비,한식,갈비/삼겹살,한식 음식점업,삼성동,서울특별시 강남구 봉은사로 616,37.5143248706367,127.062489879016,4.3,852.0,오리,육류/고기,https://place.map.kakao.com/26869701
부부식당,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로 343,37.502104309047,127.058808640076,0.0,623.0,한식,한식,https://place.map.kakao.com/20749965
까,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 선릉로72길 10-16,37.4992597820114,127.052397936831,0.0,1046.0,한식,한식,https://place.map.kakao.com/1875469388
차호랑,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 테헤란로78길 26,37.5045040814778,127.055792600449,3.2,390.0,한식,한식,https://place.map.kakao.com/879254860
어가횟집,일식/수산물,횟집,한식 음식점업,삼성동,서울특별시 강남구 선릉로 570,37.5094135739944,127.044431058377,5.0,1192.0,회,해물/생선,https://place.map.kakao.com/9902933
1.2.3최유강중국집,중식,중국음식/중국집,중식 음식점업,대치동,서울특별시 강남구 삼성로85길 32,37.5047020772824,127.054636455439,2.2,428.0,중화요리,중식,https://place.map.kakao.com/1882872850
파파밸리피자,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 영동대로112길 9,37.5151864973794,127.060929370717,2.3,884.0,피자,패스트푸드,https://place.map.kakao.com/409707275
동의명가칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,삼성동,서울특별시 강남구 영동대로114길 56,37.5166174102167,127.064112767897,0.0,1144.0,국수,국수,https://place.map.kakao.com/1750039986
해우리,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 테헤란로 415,37.5057764136568,127.051523839749,5.0,588.0,한정식,한식,https://place.map.kakao.com/720210595
지구당,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 테헤란로 409,37.5053527021472,127.05037553932,3.0,700.0,일식,일식/돈까스,https://place.map.kakao.com/240050925
JVL부대찌개삼성본점,한식,부대찌개/섞어찌개,한식 음식점업,삼성동,서울특별시 강남구 테헤란로81길 46,37.5097699656007,127.056257892765,3.3,271.0,"찌개,전골",국/탕,https://place.map.kakao.com/27583451
전우소고기해장국,한식,해장국/감자탕,한식 음식점업,삼성동,서울특별시 강남구 테헤란로81길 46-3,37.5099231296086,127.056255964366,4.6,286.0,해장국,국/탕,https://place.map.kakao.com/1256363200
더스푼,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 역삼로 517,37.5036624368529,127.059852234901,1.0,480.0,한식,한식,https://place.map.kakao.com/16960253
제일제면소,분식,국수/만두/칼국수,분식 및 김밥 전문점,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,2.0,480.0,국수,국수,https://place.map.kakao.com/1629734103
육족장,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 봉은사로 465,37.5124806862499,127.050454906535,0.0,839.0,"족발,보쌈",육류/고기,https://place.map.kakao.com/508548629
본죽&비빔밥cafe선릉점,별식/퓨전요리,죽전문점,한식 음식점업,대치동,서울특별시 강남구 선릉로 424,37.502899170118496,127.050044694901,3.0,861.0,죽,한식,https://place.map.kakao.com/16904610
방콕9,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,2.5,480.0,동남아음식,아시아음식,https://place.map.kakao.com/743558715
맛나,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 테헤란로107길 11,37.5104254799265,127.065038423419,0.0,712.0,분식,분식,https://place.map.kakao.com/16057091
영지식당,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로 212,37.4996105819766,127.065897098053,4.8,1146.0,분식,분식,https://place.map.kakao.com/16327801
꼬망쎄,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로63길 9,37.4997838679796,127.059346697153,0.0,885.0,도시락,패스트푸드,https://place.map.kakao.com/172381650
장진참치앤초밥,일식/수산물,참치전문점,일식 음식점업,대치동,서울특별시 강남구 선릉로86길 16,37.503258272613294,127.0510015023,3.7,771.0,참치회,해물/생선,https://place.map.kakao.com/1907259612
살루쪼,양식,정통양식/경양식,서양식 음식점업,삼성동,서울특별시 강남구 봉은사로57길 6,37.5112867038071,127.04541388364,4.4,1162.0,이탈리안,양식,https://place.map.kakao.com/554839068
참치명인,일식/수산물,참치전문점,일식 음식점업,대치동,서울특별시 강남구 테헤란로84길 16,37.506138745319,127.058520470266,4.0,181.0,참치회,해물/생선,https://place.map.kakao.com/27235865
아리노마마,일식,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 도곡로63길 20,37.4984176401011,127.05412760123,3.5,1075.0,일식,일식/돈까스,https://place.map.kakao.com/24012312
봉노가,한식,기타고기요리,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 5-4,37.5034502132565,127.050218674857,2.0,813.0,"육류,고기",육류/고기,https://place.map.kakao.com/1303402339
카토멘,일식,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 삼성로85길 39,37.5042215784262,127.054269276563,3.6,490.0,일본식라면,일식/돈까스,https://place.map.kakao.com/19381360
마포만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,대치동,서울특별시 강남구 선릉로86길 8,37.5030558800612,127.050483801514,1.8,820.0,분식,분식,https://place.map.kakao.com/12815391
홍대포,일식/수산물,수산물전문음식점-종합점,한식 음식점업,대치동,서울특별시 강남구 테헤란로70길 16,37.5043938900755,127.053283110318,2.8,536.0,"해물,생선",해물/생선,https://place.map.kakao.com/26586248
코엑스뽀모도로,양식,정통양식/경양식,서양식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,2.0,480.0,이탈리안,양식,https://place.map.kakao.com/9803208
경원수산2호점,일식/수산물,수산물전문음식점-종합,한식 음식점업,삼성동,서울특별시 강남구 삼성로100길 23-15,37.5110083526462,127.056751307266,5.0,384.0,회,해물/생선,https://place.map.kakao.com/19842962
쟌슨빌부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,대치동,서울특별시 강남구 선릉로90길 72,37.5055520611944,127.055010291997,4.3,336.0,"찌개,전골",국/탕,https://place.map.kakao.com/27583451
앤바,양식,정통양식/경양식,서양식 음식점업,대치동,서울특별시 강남구 삼성로85길 33,37.5042799811461,127.054811431542,0.0,456.0,양식,양식,https://place.map.kakao.com/566008867
강남교자,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로85길 32,37.5047020772824,127.054636455439,0.0,428.0,국수,국수,https://place.map.kakao.com/21535548
치찌중화식탁,중식,중국음식/중국집,중식 음식점업,대치동,서울특별시 강남구 영동대로86길 28,37.508166313362096,127.066491767362,2.0,772.0,중화요리,중식,https://place.map.kakao.com/25647859
경성옥,한식,해장국/감자탕,한식 음식점업,대치동,서울특별시 강남구 역삼로 555,37.50499677951969,127.063353023441,5.0,575.0,한식,한식,https://place.map.kakao.com/1576430716
착한무안뻘낙지,일식/수산물,낙지/오징어,한식 음식점업,삼성동,서울특별시 강남구 봉은사로108길 19,37.5137717914835,127.064329290311,0.0,894.0,"해물,생선",해물/생선,https://place.map.kakao.com/1927908515
힘난다,패스트푸드,패스트푸드,"피자, 햄버거, 샌드위치 및 유사 음식점업",삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,4.7,480.0,햄버거,패스트푸드,https://place.map.kakao.com/1831692854
국제시장해장국,한식,해장국/감자탕,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 42,37.503941866680094,127.053096544972,3.0,582.0,해장국,국/탕,https://place.map.kakao.com/1159894444
사이공키친,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,대치동,서울특별시 강남구 영동대로85길 20-3,37.5071826631615,127.06175352685,5.0,356.0,베트남음식,아시아음식,https://place.map.kakao.com/1646787343
햇살소반,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 테헤란로78길 16,37.5050499630967,127.05532200064,5.0,360.0,한식,한식,https://place.map.kakao.com/1034726478
동경규동,일식/수산물,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 선릉로 420,37.5024863633718,127.050253504605,3.3,876.0,일식,일식/돈까스,https://place.map.kakao.com/982133156
남다른감자탕,한식,해장국/감자탕,한식 음식점업,대치동,서울특별시 강남구 테헤란로92길 13,37.507152848845,127.061403268825,4.5,326.0,감자탕,국/탕,https://place.map.kakao.com/1137775048
신라다랑원,일식/수산물,음식점-일식,일식 음식점업,삼성동,서울특별시 강남구 봉은사로68길 8,37.5112864128918,127.049847915042,4.1,807.0,일식,일식/돈까스,https://place.map.kakao.com/21385355
홍수계찜닭,닭/오리요리,찜닭전문점,한식 음식점업,삼성동,서울특별시 강남구 테헤란로87길 46,37.5109747661734,127.058188259504,3.8,372.0,닭요리,육류/고기,https://place.map.kakao.com/1179786154
아선재,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 영동대로 333,37.5041436780828,127.064856631982,2.5,737.0,한정식,한식,https://place.map.kakao.com/663711334
뱅앤로스,한식,기타고기요리,한식 음식점업,대치동,서울특별시 강남구 삼성로 434,37.5056903281506,127.057655196286,5.0,218.0,"육류,고기",육류/고기,https://place.map.kakao.com/1739628923
고피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",대치동,서울특별시 강남구 선릉로64길 11-2,37.4980412690087,127.053261532356,3.7,1139.0,피자,패스트푸드,https://place.map.kakao.com/61163488
참한우곱창,한식,곱창/양구이전문,한식 음식점업,대치동,서울특별시 강남구 테헤란로88길 10,37.50683996708,127.059450446397,3.0,174.0,"곱창,막창",곱창/막창/순대,https://place.map.kakao.com/475004754
남산노포식당,한식,곱창/양구이전문,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 24,37.50346193408409,127.051677531484,4.0,710.0,"곱창,막창",곱창/막창/순대,https://place.map.kakao.com/1897048961
유리카모메,일식/수산물,음식점-일식,일식 음식점업,삼성동,서울특별시 강남구 삼성로95길 24,37.507686216985,127.053716584506,3.0,357.0,일식,일식/돈까스,https://place.map.kakao.com/859567527
조개천국,일식/수산물,조개구이전문,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 42,37.503941866680094,127.053096544972,3.5,582.0,조개,해물/생선,https://place.map.kakao.com/166787768
더덮밥집,일식/수산물,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 테헤란로92길 19,37.5067489414455,127.061600606484,0.0,353.0,일식,일식/돈까스,https://place.map.kakao.com/358966626
송옥 대치사거리점,분식,라면김밥분식,한식 음식점업,대치동,서울특별시 강남구 역삼로 506,37.5030998762283,127.059361646034,1.5,525.0,분식,분식,https://place.map.kakao.com/2028739181
수복방점,한식,갈비/삼겹살,한식 음식점업,대치동,서울특별시 강남구 선릉로86길 44-5,37.5037388136926,127.053619376899,4.7,568.0,갈비,육류/고기,https://place.map.kakao.com/1608071283
청담동마녀김밥,분식,라면김밥분식,분식 및 김밥 전문점,대치동,서울특별시 강남구 삼성로85길 11,37.5045881509052,127.056164781276,2.8,368.0,분식,분식,https://place.map.kakao.com/1651965364
모구모구돈부리,일식/수산물,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 영동대로85길 34,37.5067059814339,127.060730226864,4.3,282.0,일식,일식/돈까스,https://place.map.kakao.com/1115317
국대떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,삼성동,서울특별시 강남구 삼성로 571,37.5123404849208,127.053194055546,2.7,659.0,떡볶이,분식,https://place.map.kakao.com/21442375
전주비빔밥,한식,돌솥/비빕밥전문점,한식 음식점업,삼성동,서울특별시 강남구 테헤란로 517,37.5086083814458,127.05974496335,4.0,205.0,한정식,한식,https://place.map.kakao.com/8505992
훈남닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,0.0,480.0,닭요리,육류/고기,https://place.map.kakao.com/1688158769
7번가피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",대치동,서울특별시 강남구 역삼로 530,37.503671252358,127.060960519718,0.0,524.0,피자,패스트푸드,https://place.map.kakao.com/27062962
배꼽집,한식,기타고기요리,한식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,2.6,480.0,"육류,고기",육류/고기,https://place.map.kakao.com/932122984
키친혁명,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 테헤란로113길 13,37.510864208189,127.065824738136,0.0,796.0,한식,한식,https://place.map.kakao.com/2147479490
동경규동,일식/수산물,음식점-일식,일식 음식점업,삼성동,서울특별시 강남구 테헤란로83길 15,37.5083983535212,127.057134787174,4.0,100.0,퓨전일식,일식/돈까스,https://place.map.kakao.com/982133156
화원일식,일식/수산물,음식점-일식,일식 음식점업,대치동,서울특별시 강남구 도곡로 510,37.4990133147849,127.06216110792,5.0,1035.0,일식집,일식/돈까스,https://place.map.kakao.com/10968301
마라테이블,중식,중국음식/중국집,중식 음식점업,대치동,서울특별시 강남구 선릉로86길 8,37.5030558800612,127.050483801514,4.3,820.0,중화요리,중식,https://place.map.kakao.com/236152470
자연의원죽,별식/퓨전요리,죽전문점,한식 음식점업,삼성동,서울특별시 강남구 영동대로112길 9,37.5151864973794,127.060929370717,0.0,884.0,죽,한식,https://place.map.kakao.com/1975840304
정참치,일식/수산물,참치전문점,일식 음식점업,대치동,서울특별시 강남구 삼성로81길 22,37.5043520020351,127.055930238825,4.0,400.0,참치회,해물/생선,https://place.map.kakao.com/43312928
짬뽕신,중식,중국음식/중국집,중식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,2.5,480.0,중화요리,중식,https://place.map.kakao.com/21930094
소공순대,별식/퓨전요리,순대전문점,한식 음식점업,대치동,서울특별시 강남구 선릉로82길 4,37.5023437546162,127.050447580158,5.0,874.0,순대,곱창/막창/순대,https://place.map.kakao.com/751675235
연안식당,일식/수산물,횟집,한식 음식점업,삼성동,서울특별시 강남구 테헤란로87길 47,37.51072546106911,127.057433540361,5.0,344.0,회,해물/생선,https://place.map.kakao.com/1834011150
너나들이,닭/오리요리,닭내장/닭발요리,한식 음식점업,삼성동,서울특별시 강남구 테헤란로83길 46,37.5104134449559,127.056724860171,4.0,321.0,양식,양식,https://place.map.kakao.com/178734063
대치동숯불갈비,한식,갈비/삼겹살,한식 음식점업,대치동,서울특별시 강남구 선릉로64길 15-6,37.4984219399841,127.053539460316,0.0,1091.0,갈비,육류/고기,https://place.map.kakao.com/125006643
훠궈야파르나스몰점,중식,중국음식/중국집,중식 음식점업,삼성동,서울특별시 강남구 테헤란로 521,37.50918435794689,127.060789660534,2.4,317.0,샤브샤브,한식,https://place.map.kakao.com/1139076027
에그드랍파르나스점,패스트푸드,샌드위치전문점,"피자, 햄버거, 샌드위치 및 유사 음식점업",삼성동,서울특별시 강남구 테헤란로 521,37.50918435794689,127.060789660534,3.3,317.0,샌드위치,패스트푸드,https://place.map.kakao.com/1272238997
스쿨푸드딜리버리,분식,라면김밥분식,분식 및 김밥 전문점,삼성동,서울특별시 강남구 테헤란로77길 11-15,37.5067274791209,127.053264951586,0.0,410.0,분식,분식,https://place.map.kakao.com/740194382
에그셀런트,패스트푸드,샌드위치전문점,"피자, 햄버거, 샌드위치 및 유사 음식점업",대치동,서울특별시 강남구 선릉로86길 6,37.5030090135779,127.050258194081,2.3,839.0,샌드위치,패스트푸드,https://place.map.kakao.com/925716937
하동관,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,3.1,480.0,곰탕,국/탕,https://place.map.kakao.com/26428654
강산애,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로64길 51,37.5010948242976,127.064442266877,3.8,937.0,한식,한식,https://place.map.kakao.com/18373246
빵빵떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,삼성동,서울특별시 강남구 삼성로 571,37.5123404849208,127.053194055546,5.0,659.0,떡볶이,분식,https://place.map.kakao.com/1125166228
치즈쇼피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",대치동,서울특별시 강남구 도곡로77길 8,37.4988951550687,127.058634041631,0.0,976.0,피자,패스트푸드,https://place.map.kakao.com/1764996484
네모오징어,일식/수산물,낙지/오징어,한식 음식점업,대치동,서울특별시 강남구 테헤란로114길 26,37.5079706026911,127.066810907256,3.0,799.0,"해물,생선",해물/생선,https://place.map.kakao.com/1083305339
그때그집,한식,족발/보쌈전문,한식 음식점업,대치동,서울특별시 강남구 삼성로82길 5,37.5051184000028,127.058250524643,4.7,284.0,"족발,보쌈",육류/고기,https://place.map.kakao.com/11512796
종로화덕,한식,기타고기요리,한식 음식점업,삼성동,서울특별시 강남구 봉은사로 504,37.5129244418251,127.054102913996,3.0,670.0,"육류,고기",육류/고기,https://place.map.kakao.com/21414663
리틀사이공파르나스몰점,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,삼성동,서울특별시 강남구 테헤란로 521,37.50918435794689,127.060789660534,3.2,317.0,베트남음식,아시아음식,https://place.map.kakao.com/24002061
신사동덮밥,일식/수산물,음식점-일식,일식 음식점업,삼성동,서울특별시 강남구 삼성로 571,37.5123404849208,127.053194055546,3.7,659.0,일식,일식/돈까스,https://place.map.kakao.com/2140408838
지구당,일식/수산물,음식점-일식,일식 음식점업,삼성동,서울특별시 강남구 테헤란로 423,37.5061664333982,127.052966652655,3.0,454.0,일식,일식/돈까스,https://place.map.kakao.com/240050925
봉초밥,일식/수산물,음식점-초밥전문,일식 음식점업,대치동,서울특별시 강남구 삼성로58길 31,37.4993597689388,127.063807963104,4.5,1065.0,"초밥,롤",일식/돈까스,https://place.map.kakao.com/1960970003
배달왔소,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 삼성로103길 12,37.510386662713,127.053377092173,0.0,492.0,한식,한식,https://place.map.kakao.com/1022830369
계절밥상,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 영동대로 513,37.5118203253706,127.059139102428,1.9,480.0,한식뷔페,한식,https://place.map.kakao.com/2111525511
정 한뿌리죽,별식/퓨전요리,죽전문점,한식 음식점업,삼성동,서울특별시 강남구 테헤란로 517,37.5086083814458,127.05974496335,0.0,205.0,죽,한식,https://place.map.kakao.com/1953601477
미스꼬레아,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 삼성로 238,37.4986287111494,127.061385569605,4.6,1053.0,한식,한식,https://place.map.kakao.com/1338082674
초가마을,한식,한식/백반/한정식,한식 음식점업,대치동,서울특별시 강남구 선릉로64길 12,37.4977889985827,127.053264717246,2.7,1166.0,한식,한식,https://place.map.kakao.com/1885427068
응급실국물떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,대치동,서울특별시 강남구 삼성로51길 10-20,37.4975604460191,127.060754314198,3.0,1152.0,떡볶이,분식,https://place.map.kakao.com/2085106888
민속칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,대치동,서울특별시 강남구 역삼로92길 7,37.503993476815694,127.062958390452,4.5,613.0,국수,국수,https://place.map.kakao.com/201474192
소풍,분식,라면김밥분식,분식 및 김밥 전문점,대치동,서울특별시 강남구 역삼로 417,37.5013434606555,127.052676968465,2.0,832.0,분식,분식,https://place.map.kakao.com/26306839
삼성한식부페,한식,한식/백반/한정식,한식 음식점업,삼성동,서울특별시 강남구 삼성로 575,37.5127543841476,127.05312095781,0.0,700.0,한식뷔페,한식,https://place.map.kakao.com/620302960
